law_act_id,paragraph_id,text
1496729,1496750,"O‘zbekiston Respublikasi Prezidentining “Iqtisodiyotning real sektori korxonalarini qo‘llab-quvvatlash, ularning barqaror ishlashini ta’minlash va eksport salohiyatini ko‘paytirish chora-tadbirlari dasturi to‘g‘risida” 2008-yil 28-noyabrdagi PF-4058-son 1. Quyidagilar: Elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalarini bajaradigan xususiy operatorlarni tashkil etish uchun investorlarni tanlov bo‘yicha tanlashni o‘tkazish to‘g‘risidagi Nizom Elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalarini bajaradigan xususiy operatorlar faoliyatini amalga oshirish tartibi to‘g‘risidagi Nizom"
1496729,1496754,"2. “O‘zbekenergo” DAK faoliyat ko‘rsatayotgan, elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalarini bajarayotgan xususiy operatorlar bilan birgalikda 2009-yil 1-sentabrgacha bo‘lgan muddatda ularning faoliyati ushbu qarorda belgilangan talablarga muvofiqlashtirilishini hamda zarur darajada bajarilishini ta’minlasin."
1496729,1496755,"3. “O‘zbekenergo” DAK Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimliklari, O‘zbekiston Respublikasi Iqtisodiyot vazirligi, Moliya vazirligi, Monopoliyadan chiqarish, raqobat va tadbirkorlikni qo‘llab-quvvatlash davlat qo‘mitasi hamda “O‘zdavenergonazorat” inspeksiyasi bilan birgalikda: 2010-yil 1-yanvargacha xususiy operatorlarni tashkil etish uchun investorlar o‘rtasida tanlov bo‘yicha tanlashning o‘tkazilishini, ularga elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalari berilishini"
1496729,1496757,"hududida elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalari xususiy operatorlarga berilishi taklif qilinayotgan qolgan tumanlar (shaharlar) ro‘yxatini, shuningdek tegishli tanlov bo‘yicha tanlashlarni o‘tkazish jadvallarini uch oy muddatda tayyorlasin va tasdiqlash uchun O‘zbekiston Respublikasi Vazirlar Mahkamasiga kiritsin. 4. Mazkur qarorning bajarilishini nazorat qilish O‘zbekiston Respublikasi Bosh vazirining o‘rinbosari E.R.Shaismatov zimmasiga yuklansin. 1. Ushbu Nizom investorlarni tanlov bo‘yicha tanlash, keyinchalik ular tomonidan elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalari beriladigan xususiy operatorlarni tashkil etish tartibini belgilaydi. 2. Elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalarini xususiy operatorlarga berish: elektr energiyasi uchun o‘zaro hisob-kitoblarni boshqarish va hisobga olishning zamonaviy usullarini joriy etish; elektr energiyasi berishda uning notexnologik nobudgarchiliklarini kamaytirish; berilgan elektr energiyasi uchun to‘lovni samarali yig‘ish maqsadida amalga oshiriladi. 3. 110 kV va undan yuqori kuchlanishli tarmoqlarga bevosita ulangan iste’molchilardan elektr energiyasi uchun to‘lovni yig‘ish funksiyalari xususiy operatorlarga berilmaydi. 4. Ushbu Nizomda quyidagi asosiy tushunchalardan foydalaniladi: — elektr ta’minoti shartnomasi bo‘yicha elektr energiyasini sotish va taqsimlash huquqiga ega bo‘lgan yuridik shaxs; — elektr ta’minoti shartnomasiga muvofiq elektr energiyasidan ishlab chiqarish va (yoki) maishiy ehtiyojlar uchun foydalanadigan yuridik yoki jismoniy shaxs; — hududiy elektr tarmoqlari korxonasi va iste’molchilarning tarmoqlari bilan aniq belgilangan bo‘linish chegaralariga ega bo‘lgan tegishli hududdagi taqsimlovchi elektr tarmoqlari uchastkasi;"
1496729,1496799,— xususiy operatorni tashkil etish va xususiy operatorga yuklanadigan vazifalar va majburiyatlarga muvofiq uning faoliyatini ta’minlash uchun texnik va moliyaviy imkoniyatga ega bo‘lgan yuridik shaxs — O‘zbekiston Respublikasi rezidenti yoki norezidenti; — investor tomonidan tashkil etiladigan va elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalarni bajaradigan yuridik shaxs— O‘zbekiston Respublikasi rezidenti.
1496729,1496802,5. “O‘zbekenergo” DAK investorlarni tanlov bo‘yicha tanlash o‘tkazilgunga qadar hududida elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalari hududiy elektr tarmoqlari korxonalaridan xususiy operatorlarga berilishini amalga oshirish mo‘ljallanayotgan tumanlar (shaharlar) ro‘yxatini tuzadi. Ro‘yxatga birinchi navbatda ular bo‘yicha elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ishning past darajasi shakllangan tumanlar (shaharlar) kiritiladi.
1496729,4667670,"6. Investorlar tomonidan elektr energiyasi uchun iste’molchilardan to‘lovni yig‘ish funksiyalari beriladigan xususiy operatorlar tashkil etilishi uchun investorlar o‘rtasida tanlov bo‘yicha tanlashni o‘tkazish ro‘yxati va jadvali O‘zbekiston Respublikasi Iqtisodiyot vazirligi, Moliya vazirligi, Monopoliyaga qarshi kurashish qo‘mitasi hamda “O‘zdavenergonazorat” inspeksiyasi bilan kelishiladi va tasdiqlash uchun belgilangan tartibda Vazirlar Mahkamasiga kiritiladi. 7. Tanlov bo‘yicha tanlashning tasdiqlangan jadvaliga muvofiq Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimliklarining qarori bilan tegishli mintaqalarda tanlov komissiyalari tuziladi. Tanlov komissiyasining tarkibi Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimliklarining qarori bilan tasdiqlanadi. Tanlov komissiyasi tarkibiga mahalliy davlat hokimiyati organlari, “O‘zdavenergonazorat” inspeksiyasi, “O‘zbekenergo” DAK va uning korxonalari, O‘zbekiston Respublikasi Iqtisodiyot vazirligi, Moliya vazirligi, Davlat soliq qo‘mitasi, Monopoliyaga qarshi kurashish qo‘mitasi vakillari kiritiladi. Tanlov komissiyasi a’zolari soni toq bo‘lishi va kamida 9 kishidan iborat bo‘lishi kerak. Tanlov komissiyasiga tegishli ravishda Qoraqalpog‘iston Respublikasi Vazirlar Kengashi Raisi, viloyatlar va Toshkent shahar hokimlari boshchilik qiladi. 8. Tanlov komissiyasi quyidagi funksiyalarni bajaradi: a) tanlov komissiyasining ish reglamentini tasdiqlaydi; b) investorlarning tanlov takliflari tarkibini (formatini), tanlov bo‘yicha tanlash qatnashchilariga qo‘yiladigan malaka talablarini va boshqa talablarni tasdiqlaydi; v) tanlov bo‘yicha tanlashni e’lon qilish sanasini, tanlov hujjatlarini olish joyini, investorlar tomonidan tanlov takliflari berish muddatini, tanlov takliflarini ochish joyi, sanasi va vaqtini belgilaydi;"
1496729,1496815,"g) belgilangan muddatda investorlarning tanlov takliflari bildirilgan konvertlarni ochadi, ularning tanlov hujjatlarida nazarda tutilgan talablarga muvofiqligini (hujjatlarning to‘liq taqdim etilishi, rasmiylashtirilishi va hokazolarni) tekshiradi va buyurtmanomalar konvertlarini ochish protokolini tasdiqlaydi; d) zaruriyat bo‘lganda tanlov takliflarini baholash uchun mustaqil ekspertlarni (maslahatchilarni) jalb qiladi; e) tanlov hujjatlarida ko‘rsatilgan mezonlarga muvofiq tanlov takliflarini ko‘rib chiqadi va tanlov bo‘yicha tanlash g‘olibini e’lon qiladi yoki tanlovni bo‘lib o‘tmagan deb e’tirof etish to‘g‘risida qaror qabul qiladi; j) tanlov komissiyasi oldiga qo‘yilgan vazifalarni hal etish uchun zarur bo‘lgan boshqa funksiyalarni amalga oshiradi."
1496729,1496819,"9. Agar tanlov komissiyasi majlisida uning a’zolaridan kamida to‘rtdan uch qismi qatnashsa tanlov komissiyasi qarorlari vakolatli bo‘ladi. Qaror tanlov komissiyasining majlisda qatnashgan a’zolarining ko‘pchilik ovozi bilan qabul qilinadi. Ovozlar teng bo‘lgan taqdirda tanlov komissiyasi raisining ovozi hal qiluvchi hisoblanadi. 10. Tanlov komissiyasining qarori protokollar shaklida, yozma ravishda rasmiylashtiriladi va besh ish kuni mobaynida qatnashchilarga yetkaziladi. 11. Hududiy elektr tarmoqlari korxonasi tanlov bo‘yicha tanlashning tashkilotchisi hisoblanadi. 12. Tanlov bo‘yicha tanlash tashkilotchisi: a) tanlov komissiyasi a’zolari chaqirilishini, ularga ish xonalari, majlislarni o‘tkazish uchun tashkiliy-texnika va sarflash materiallari berilishini tashkil etadi hamda tanlov bo‘yicha tanlashni o‘tkazish bo‘yicha boshqa sarf-xarajatlarni qoplaydi; b) taklifnomalarni jo‘natadi va tanlov komissiyasining topshirig‘i bo‘yicha yozishmalar olib boradi; v) qatnashchilarning tanlov takliflarini qabul qiladi va konvertlar ochilgunga qadar tanlov komissiyasi belgilagan tartibda tanlov takliflarining hisobga olinishi, saqlanishi va maxfiyligini ta’minlaydi; g) tanlov komissiyasi tomonidan jalb qilinadigan ekspertlar va maslahatchilar faoliyatini muvofiqlashtiradi, shuningdek ularga haq to‘lash xarajatlarini qoplaydi. 13. “O‘zbekenergo” DAK investorlarga qo‘yiladigan tasdiqlangan malaka talablarini hisobga olgan holda xususiy operatorlarni tashkil etish uchun investorlarni tanlov bo‘yicha tanlashga doir tanlov hujjatlarini ishlab chiqadi. “O‘zbekenergo” DAK tanlov hujjatlarini ular O‘zbekiston Respublikasi Iqtisodiyot vazirligi, Moliya vazirligi, Monopoliyaga qarshi kurashish qo‘mitasi va “O‘zdavenergonazorat” inspeksiyasi bilan kelishilgandan keyin tasdiqlaydi. 14. Tanlov hujjatlarida quyidagi asosiy ma’lumotlar bo‘lishi kerak: a) bo‘lajak xususiy operatorning faoliyati doirasi, shu jumladan hududiy doirasida elektr energiyasi uchun iste’molchilardan to‘lov yig‘ish funksiyalari xususiy operatorga beriladigan elektr tarmoqlari joylashgan uchastka (tuman, shahar) joyining tavsifi; b) faoliyat hududida tanlov bo‘yicha tanlash e’lon qilingan sanada amal qiladigan yoki keyingi yilga tasdiqlangan elektr energiyasi nobudgarchiligi normativlari; v) tarif guruhlari bo‘yicha faoliyat hududida iste’molchilar soni hamda elektr energiyasining oylik va yillik iste’mol qilish hajmi; g) tanlov bo‘yicha tanlashni o‘tkazish shartlari, tanlov takliflarini berish va ko‘rib chiqish muddati hamda potensial talabgorning tanlash qatnashchilariga qo‘yiladigan malaka talablariga muvofiqligini tasdiqlaydigan boshqa hujjatlar (ma’lumotlar); d) tanlov taklifining mazmuniga qo‘yiladigan talablar va biznes-reja; e) bank kafolatini berishga qo‘yiladigan talablar; j) qayd etilgan vaqt davri mobaynida tanlov bo‘yicha tanlash qatnashchisining taklifi qaytarib olinmasligini ta’minlaydigan tanlov bo‘yicha tanlashda qatnashish uchun garov summasi miqdori va uni to‘lash tartibi; z) tanlov bo‘yicha tanlash g‘olibi bilan tuziladigan shartnomaning shakli; i) tanlov bo‘yicha tanlashlarni o‘tkazishga nisbatan “O‘zbekenergo” DAK vakilidan tushuntirishlar olish uchun manzil, telefonlar (faks) raqami va elektron pochta manzili; k) tanlov bo‘yicha tanlash g‘olibini aniqlash mezonlari va tartibi."
1496729,1496842,"15. “O‘zbekenergo” DAK xususiy operatorlarni tashkil etish uchun investorlarni tanlov bo‘yicha tanlashning tasdiqlangan jadvaliga muvofiq ommaviy axborot vositalarida tanlov bo‘yicha tanlashni o‘tkazish to‘g‘risida e’lon beradi. E’londa quyidagi ma’lumotlar bo‘lishi kerak: a) tanlov bo‘yicha tanlashni o‘tkazishning asosiy shartlari; b) xususiy operatorning taklif etayotgan faoliyat hududi; v) investorga qo‘yiladigan asosiy talablar; g) dastlabki malaka aniqlashni va tanlov bo‘yicha tanlashni o‘tkazish joyi va muddatlari; d) tanlov hujjatlarini olish joyi va shartlari; e) tanlov hujjatlari uchun to‘lov, shuningdek garov summasi miqdori va uni to‘lash tartibi. 16. Quyidagi: a) tanlov hujjatlariga muvofiq barcha zarur hujjatlarni belgilangan muddatlarda taqdim etmagan; b) tugatish yoki to‘lovga qobiliyatsizlik jarayonidagi; v) tanlov bo‘yicha tanlash e’lon qilinishidan bir yildan kam bo‘lgan muddatda ta’sis etilgan; g) “O‘zbekenergo” DAK va/yoki uning korxonalari bilan sud muhokamasi holatida bo‘lgan investorlar tanlov bo‘yicha tanlashda qatnashishga qo‘yilmaydi."
