law_act_id,paragraph_id,text
4933871,4933897,O‘zbekiston Respublikasi Prezidentining 2017-yil 22 — 25-noyabr kunlari Koreya Respublikasiga davlat tashrifi mamlakatlarimiz o‘rtasidagi strategik sheriklik va o‘zaro manfaatli hamkorlikni chuqurlashtirishning eng muhim va ramziy voqeasi bo‘ldi.
4933871,7431937,"Olib borilgan uchrashuvlar va muzokaralar natijalari O‘zbekiston Respublikasi va Koreya Respublikasi o‘rtasidagi munosabatlarni sifat jihatidan yangi bosqichga ko‘tarishni ta’minladi, bu esa ko‘p formatli hamkorlikning faollashuvi uchun qulay muhit va shart-sharoitlarni yaratdi, hamkorlikni aniq amaliyotga asoslangan mazmun bilan to‘ldirishga imkoniyat yaratdi."
4933871,7431938,"Ochiqlik va to‘liq o‘zaro tushunish muhitida o‘tkazilgan parlament, hukumat a’zolari va biznes doiralari vakillari bilan bo‘lgan muzokaralar keng ko‘lamli hamkorlikni yanada kuchaytirish va qo‘shma loyihalarni ilgari surishga bo‘lgan umumiy qat’iy ishtiyoqni yana bir bor namoyon qildi. Strategik sherikchilik aloqalarini har tomonlama chuqurlashtirish haqidagi Qo‘shma bayonot imzolandi, bu O‘zbekiston-Koreya munosabatlarining siyosiy, savdo-iqtisodiy, investitsion, moliyaviy va madaniy-gumanitar sohalarda rivojlanishida sifat jihatidan yangi bosqichning boshlanishini anglatadi. Maqsad — Respublika Koreyadagi Davlat tashrifi davomida erishilgan kelishuvlarning shubhasiz, o‘z vaqtida va sifatli amalga oshirilishini ta’minlash. Shu munosabat bilan: 1. Tasdiqlash:"
4933871,7431942,"2017-yil 22 — 25-noyabrda O‘zbekiston Respublikasining Prezidentining Respublika Koreyaga qilgan Davlat tashrifi doirasida imzolangan hujjatlarni amalga oshirish bo‘yicha amaliy tadbirlar rejasini (“Yo‘l xaritasi”) va uning ro‘yxatga olingan amalga oshirilishini ta’minlaydigan Ko‘rsatma guruhini, ilova №№"
4933871,7431943,"2017-yil 22 — 25-noyabrda O‘zbekiston Respublikasining Prezidentining Respublika Koreyaga qilgan Davlat tashrifi doirasida imzolangan investitsiya shartnomalari va eksport kelishuvlarini amalga oshirish bo‘yicha amaliy tadbirlar rejasini (“Yo‘l xaritasi”) va uning ro‘yxatga olingan amalga oshirilishini ta’minlaydigan Ko‘rsatma guruhini, ilova №№"
4933871,7431944,"2017 — 2019-yillarga O‘zbekiston Respublikasi va Respublika Koreya o‘rtasidagi siyosiy, savdo-iqtisodiy, investitsiya va madaniy-gumanitar hamkorlikni kengaytirish bo‘yicha kelishuvlarni amalga oshirish bo‘yicha amaliy tadbirlar rejasini (“Yo‘l xaritasi”) va uning ro‘yxatga olingan amalga oshirilishini ta’minlaydigan Ko‘rsatma guruhini, ilova №№"
4933871,7431945,"Respublika Koreya bilan 2017-yil 22 — 25-noyabrdagi Davlat tashrifi davomida erishilgan kelishuvlar va tasdiqlangan amaliy tadbirlar rejalari (“Yo‘l xaritalari”)ni o‘z vaqtida va aniq bajarilishini ta’minlash uchun maxsus komissiya tuzish, ilova № 3. Maxsus komissiya (D. Kuchkarovga) ta’minlash uchun:"
4933871,7431947,"Respublika Koreya bilan hamkorlikni kuchaytirish va rivojlantirish bo‘yicha erishilgan kelishuvlarni amalga oshirish va ularni samarali muvofiqlashtirish, shu jumladan, hukumatlarlararo komissiyalar va ikki tomonlama konsultativ mexanizmlar doirasida doimiy va samarali o‘zaro hamkorlikni tashkil etish; Ilova №№ Prezident qaroriga muvofiq, doimiy ravishda javobgar vazirliklar, idoralar va boshqa tashkilotlar rahbarlaridan, shuningdek, muvofiqlashtirish guruhlaridan “Yo‘l xaritalarini” amalga oshirish bo‘yicha olib borilayotgan amaliy choralar haqida hisobotlar qabul qilish;"
4933871,7431950,"Har oyning 15 dan 20 sanasigacha O‘zbekiston Respublikasi Prezidentida mas’ul vazirliklar, idoralar va xo‘jalik birlashmalarining rahbarlaridan, Vazirlar Mahkamasi Bosh vazirining o‘rinbosarlaridan, shuningdek, muvofiqlashtirish guruhlari va Maxsus komissiya rahbarlaridan shaxsiy hisobotlarni tinglashni tashkil etish, tasdiqlangan amaliy tadbirlar rejalari (“Yo‘l xaritalarini”) amalga oshirishning borishini chuqur va aniq ko‘rib chiqish. 4. Koordinatsiya guruhlari rahbarlari (S. Safoyev, A. Kamilov, A. Axmedxadjayev)ga, vazirliklar va idoralar bilan birgalikda: uch kunlik muddatda — ushbu qarorga ilova qilingan №№ har oyning 10 sanasigacha — Spetsialnaya komissiyaga tasdiqlangan amaliy tadbirlar rejalari (“Yo‘l xaritalarining”) amalga oshirilishi samaradorligi va natijalari haqida umumlashtirilgan ma’lumotni taqdim etish. 5. O‘zbekiston Respublikasining Senatiga, O‘zbekiston Respublikasi Vazirlar Mahkamasi komplekslari rahbarlariga, mas’ul vazirliklar, idoralar va xo‘jalik birlashmalarining rahbarlariga bir hafta ichida: Ushbu qarorga ilova qilingan №№ Tasdiqlangan ish rejalari-grafikalarining sifatli va o‘z vaqtida bajarilishini tashkil etish uchun doimiy faoliyat ko‘rsatadigan operativ ishchi guruhlarini tuzish."
4933871,7431957,"6. Ushbu qarorning bajarilishini nazorat qilish vazifasini O‘zbekiston Respublikasi Bosh vaziri A.N. Aripov , O‘zbekiston Respublikasi Prezidenti huzuridagi Xavfsizlik kengashi kotibi V.V. Mahmudov va O‘zbekiston Respublikasi Prezidentining Ijro apparati rahbari maslaxatchisi Z.Sh. Nizomiddinovga yuklatilsin."
