law_act_id,paragraph_id,text
2094771,2094812,"O‘zbekiston Respublikasi bilan Pokiston Islom Respublikasi, bundan keyin “Tomonlar” deb ataluvchilar, ekstraditsiya to‘g‘risida shartnoma yordamida ikki davlat o‘rtasida jinoyatchilik va terrorizmga qarshi kurashdagi hamkorligi samarali bo‘lishiga ko‘maklashish istagida, quyidagilar to‘g‘risida ahdlashib oldilar:"
2094771,2094821,"Har bir Tomon boshqa Tomonga tegishli so‘rov olingan taqdirda hamda ushbu Shartnoma qoidalarini e’tiborga olib, so‘rayotgan Tomonda qidirilayotgan istalgan shaxsni boshqa Tomonga tutib topshirishga olib keladigan huquqbuzarlik yuzasidan sud ta’qibini amalga oshirish yoki shunday huquqbuzarlik yuzasidan hukm chiqarilishi yoxud uning ijro etilishi uchun tutib topshirishga rozidir."
2094771,2094825,"1. Ushbu Shartnomaga ko‘ra, ikkala Tomonning qonunlariga muvofiq so‘rayotgan Tomonning yurisdiksiyasiga kiradigan va kamida bir yil qamashni yoki boshqa tarzda ozodlikdan mahrum etishni taqozo etadigan yoxud yanada jiddiyroq jazo beriladigan va ekstraditsiya to‘g‘risida tegishli qonunlarga muvofiq keladigan huquqbuzarliklar tutib topshirishga olib keladigan huquqbuzarliklar sanaladi. Tutib topshirish to‘g‘risidagi so‘rov shunday huquqbuzarlikni amalga oshirganligi uchun qamash yoki boshqacha tarzda ozodlikdan mahrum etish to‘g‘risida hukm ijro etilishi uchun qidirilayotgan shaxsga taalluqli bo‘lsa, bu jazo muddatining tugashiga olti oydan ortiqroq vaqt qolgan holdagina tutib topshirish amalga oshirilishi mumkin. 2. Biron-bir huquqbuzarlik ikkala Tomonning qonunlariga binoan ana shunday huquqbuzarlikmi yoki yo‘qmi ekanligini aniqlash uchun quyidagilarning ahamiyati yo‘q: a) ayni huquqbuzarlikni tashkil etgan faoliyat yoki faoliyatsizlik Tomonlarning qonunlariga ko‘ra huquqbuzarlikning shu toifasiga mansubmi yo ayni huquqbuzarlik shunday atama bilan nomlanadimi; b) ushbu huquqbuzarlikni tashkil etgan unsurlar Tomonlarning qonunlariga ko‘ra farqlanadimi, bunda so‘rayotgan Tomon dalil qilib keltirayotgan faoliyat yoki faoliyatsizlik e’tiborga olinishi ko‘zda tutiladi. 3. Tutib topshirish to‘g‘risidagi so‘rov bir necha alohida huquqbuzarlikka oid bo‘lsa va ularning har biri ikkala Tomonning qonunlariga ko‘ra jazolansa, ammo ularning ayrimlari ushbu moddaning 4. Quyidagi atamalar ushbu ma’noda qo‘llanadi: “faoliyat” — shaxsning ijtimoiy xavfli, ongli va faol xatti-harakati; “faoliyatsizlik” — qonunda belgilab qo‘yilgan, shaxsning bajarishi majburiy bo‘lgan muayyan faoliyati bajarmasligidan iborat ijtimoiy xavfli, ongli va sust xatti-harakati. 1. Ushbu Shartnomaga ko‘ra quyidagi hollarda tutib topshirish kafolatlanmasligi kerak: a) qidirilayotgan shaxs so‘ralayotgan Tomon yoki uchinchi davlatning sud organlari tarafidan tutib topshirish so‘ralishiga olib kelgan jinoyati uchun aybdor deb topilgan, hukm qilingan yoki oqlangan bo‘lsa; b) qidirilayotgan shaxsning sud taftishi so‘ralayotgan Tomonning qonunlariga muvofiq muddati o‘tganligi sababli to‘xtatilsa; s) tutib topshirish so‘ralgan jinoyati uchun shaxs, xoh so‘ralayotgan Tomonda, xoh uchinchi davlatda bo‘lsin, jazoni o‘tayotgan bo‘lsa."
2094771,2094839,"2. Ichki qonunlarga muvofiq va hamjihatlik asosida tutib topshirilishi so‘ralayotgan shaxs so‘ralayotgan Tomonning fuqarosi bo‘lsa, so‘rovni bajarish rad etilishi mumkin. Tutib topshirish rad etiladigan bo‘lsa, so‘ralayotgan Tomon shaxsni tutib topshirishni so‘rashga olib kelgan jinoyati uchun sud ta’qibi etish masalasini hal etish uchun vakolatli organlarga topshirishi mumkin. So‘ralayotgan Tomon so‘rayotgan Tomonga amalga oshirilgan har qanday ish va jinoiy tekshiruv natijalarini xabar qilishi lozim. Shaxsning fuqaroligi tutib topshirishni talab etishga olib kelgan jinoyat sodir etilgan paytda aniqlanishi kerak. 1. Agar huquqbuzarlik siyosiy xususiyatga ega bo‘lsa yoki tutib topshirish talab qilingan shaxsga so‘ralayotgan Tomon siyosiy boshpana bergan bo‘lsa, tutib topshirish rad etilishi mumkin. 2. Ushbu Shartnomaga ko‘ra quyidagi huquqbuzarliklar siyosiy xususiyatga ega huquqbuzarlik hisoblanmaydi: a) Gaaga shahrida 1970-yil 16-dekabrda imzolash uchun ochilgan Havo kemasini noqonuniy egallashning oldini olish to‘g‘risidagi konvensiyaga muvofiq huquqbuzarliklar; b) Monreal shahrida 1971-yil 21-sentabrda imzolash uchun ochilgan Fuqaro aviatsiyasi xavfsizligiga qarshi qaratilgan noqonuniy xatti-harakatlarning oldini olish to‘g‘risidagi konvensiyaga muvofiq huquqbuzarliklar;"
2094771,2094845,"c) Nyu-York shahrida 1973-yil 14-dekabrda imzolash uchun ochilgan Xalqaro muhofazaga ega bo‘lgan shaxslarga, bunga diplomatik agentlar ham kiradi, qarshi qaratilgan jinoyatlarning oldini olish va unga barham berish to‘g‘risidagi konvensiyaga muvofiq huquqbuzarliklar; d) Nyu-York shahrida 1979-yil 17-dekabrda imzolash uchun ochilgan Odamlarni garovga tutib qolishga qarshi Xalqaro konvensiyaga muvofiq huquqbuzarliklar; e) O‘zbekiston Respublikasi bilan Pokiston Islom Respublikasi ishtirok etgan yoki ishtirok etishi mumkin bo‘lgan, terrorizmga qarshi kurash sohasida xalqaro konvensiyalarga muvofiq huquqbuzarliklar. 1. Tutib topshirish to‘g‘risidagi so‘rov yozma ravishda yuboriladi. So‘rovlar, tasdiqlovchi hujjatlar va boshqa xabarlar Tomonlar tayinlagan markaziy organlar tarafidan diplomatik kanallar orqali bevosita jo‘natiladi. 2. Tutib topshirish to‘g‘risidagi so‘rovga quyidagi materiallar ilova qilinadi: a) barcha hollarda; i) talab etilayotgan shaxsning mumkin qadar aniq tasviri hamda ushbu shaxsning kimligi va fuqaroligini aniqlashda asqotadigan boshqa har qanday axborot; ii) qonunning ushbu huquqbuzarlikni toifalaydigan tegishli moddasi matni, yoki zarur bo‘lsa, ushbu huquqbuzarlik to‘g‘ri keladigan moddasi matni va ushbu huquqbuzarlik uchun berilishi mumkin bo‘lgan jazo tavsifi;"
2094771,2094854,"b) shaxs biron-bir huquqbuzarlikda ayblanayotgan bo‘lsa, sud tomonidan yoki boshqa vakolatli organ tarafidan ushbu shaxsni hibsga olish to‘g‘risida berilgan order yoki shunday orderning tasdiqlangan nusxasi, tutib topshirish to‘g‘risida so‘rov kelib tushishiga sabab bo‘lgan huquqbuzarlik tavsifi, shuningdek taxmin etilgan huquqbuzarlik tarkibidagi faoliyat yoki faoliyatsizlik tavsifi, bunga u amalga oshirilgan vaqt hamda joy ham qo‘shiladi;"
2094771,2094855,"c) shaxs huquqbuzarlik bo‘yicha hukm qilingan bo‘lsa, tutib topshirish to‘g‘risidagi so‘rov kelib tushishiga sabab bo‘lgan huquqbuzarlikning tavsifi, shuningdek taxmin etilgan huquqbuzarlik tarkibidagi faoliyat yoki faoliyatsizlik tavsifi hamda qaror yoxud boshqa har qanday hujjatning asli yo tasdiqlangan nusxasi, unda ayblov qismi va chiqarilgan hukm bayon etilishi, hukmni ijro etish tarzi va jazoning qolgan qismi ko‘rsatilishi lozim; d) shaxs huquqbuzarlik yuzasidan hukm qilingan bo‘lsa, uning yo‘qligida ushbu moddaning"
2094771,2094857,"e) shaxs huquqbuzarlik yuzasidan hukm qilingan, ammo hukm ijro etilmagan bo‘lsa, tutib topshirish to‘g‘risidagi so‘rov kelib tushishiga sabab bo‘lgan huquqbuzarlikning tavsifi, shuningdek taxmin etilgan huquqbuzarlik tarkibidagi faoliyat yo faoliyatsizlik tavsifi, shuningdek ayblov qismi bayon etilgan hujjat hamda hukmni ijro etish mo‘ljallanayotganligini tasdiqlovchi ariza. 3. Tutib topshirish to‘g‘risidagi so‘rovni asoslash uchun taqdim qilinadigan hujjatlar so‘ralayotgan Tomon tiliga yoki inglizchaga tarjima qilib beriladi. Tutib topshirish to‘g‘risida so‘rov va uni tasdiqlovchi hujjatlar, shuningdek bunday so‘rovga javoban berilgan boshqa materiallar vakolatli organning gerbli muhri va vakolatli mansabdor shaxsning imzosi bilan tasdiqlangan bo‘lishi lozim. So‘ralayotgan Tomon tutib topshirish to‘g‘risidagi so‘rovni asoslash uchun berilgan axborotni yetarli emas deb hisoblasa, u o‘zi belgilaydigan maqbul bir muddat ichida qo‘shimcha axborot berishni talab qilishi mumkin. 1. So‘ralayotgan Tomon tutib topshirish to‘g‘risidagi so‘rovni uning qonunlarida ko‘zda tutilgan protseduralarga muvofiq ko‘rib chiqadi va o‘z qarori to‘g‘risida so‘rayotgan davlatga darhol xabar qiladi. 2. So‘rov to‘la yoki qisman rad etilsa, buning sabablari izohlab berilishi mumkin."
2094771,2094867,"1. Tutib topshirishga ruxsat berilganligi to‘g‘risida xabar olingach, Tomonlar shaxsni topshirish to‘g‘risida darhol kelishib oladilar va so‘ralayotgan Tomon so‘rayotgan Tomonga talab etilgan shaxs qancha vaqt davomida topshirish uchun hibsda ushlab turilganini xabar qiladi."
2094771,2094868,"2. Shaxs so‘ralayotgan Tomon hududidan shu Tomon belgilagan maqbul muddat mobaynida qabul qilinadi. Shaxs shu davr mobaynida qabul qilinmasa, so‘ralayotgan Tomon uni ozod qilishi hamda ushbu huquqbuzarlik munosabati bilan bu shaxsni tutib topshirishni rad etishi mumkin."
