law_act_id,paragraph_id,text
6234361,6234638,"Respublika aholisini asosiy turdagi qishloq xo‘jaligi va oziq-ovqat mahsulotlari bilan kafolatli ta’minlash, ichki iste’mol bozoriga mahsulot yetkazib berilishini tizimli monitoring qilish hamda nazoratni yo‘lga qo‘yish va narxlarning asossiz o‘sib ketishiga yo‘l qo‘ymaslik maqsadida Vazirlar Mahkamasi qaror qiladi:"
6234361,6234639,"1. 2022-2023-yillarning qish-bahor mavsumida respublika aholisi va ijtimoiy soha tashkilotlarini asosiy turdagi qishloq xo‘jaligi va oziq-ovqat mahsulotlari bilan uzlukeiz ta’minlash maqsadida Qishloq xo‘jaligi vazirligi, Iqtisodiy taraqqiyot va kambag‘allikni qisqartirish vazirligi, Moliya vazirligi, Maktabgacha ta’lim vazirligi, Sog‘liqni saqlash vazirligi, Xalq ta’limi vazirligi, Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimliklari tomonidan ishlab chiqilgan: 2022-2023-yillar qish-bahor mavsumida respublika aholisini qishloq xo‘jaligi mahsulotlarining asosiy turlari bilan ta’minlashning prognoz parametrlari respublika mintaqalari bo‘yicha 2022-2023-yillar qish-bahor mavsumida aholini qishloq xo‘jaligi mahsulotlarining asosiy turlari bilan ta’minlashda aniqlangan taqchillikni qoplash manbalari 2022-2023-yillar qish-bahor mavsumida ichki iste’mol bozori uchun qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash va mablag‘larga bo‘lgan talab-ehtiyojning prognoz hajmlari"
6234361,6234643,"2022-2023-yillar qish-bahor mavsumida ichki iste’mol bozori uchun Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimliklari jalb etgan tayyorlov tashkilotlari tomonidan qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash va mablag‘larga bo‘lgan talab-ehtiyojning prognoz hajmlari 2022-2023-yillar qish-bahor mavsumida ijtimoiy soha muassasalari tomonidan o‘z ehtiyojlari uchun qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash va ushbu maqsadlarga budjet mablag‘lari talab-ehtiyojlarining prognoz hajmlari 2022-2023-yillar qish-bahor mavsumida Maktabgacha ta’limi vazirligi muassasalari tomonidan o‘z ehtiyojlari uchun qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash va ushbu maqsadlarga budjet mablag‘lari talab-ehtiyojlarining prognoz hajmlari 2022-2023-yillar qish-bahor mavsumida Xalq ta’limi vazirligi muassasalari tomonidan o‘z ehtiyojlari uchun qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash va ushbu maqsadlarga budjet mablag‘lari talab-ehtiyojlarining prognoz hajmlari 2022-2023-yillar qish-bahor mavsumida Sog‘liqni saqlash vazirligi muassasalari tomonidan o‘z ehtiyojlari uchun qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash va ushbu maqsadlarga budjet mablag‘lari talab-ehtiyojlarining prognoz hajmlari 2022-2023-yillarning qish va bahor mavsumida respublikaning borish qiyin bo‘lgan tog‘li hududlari va olis cho‘l zonalarida yashaydigan aholi iste’moli uchun oldindan yetkazib beriladigan asosiy turdagi oziq-ovqat mahsulotlarining prognoz hajmlari 2022-2023-yillar qish-bahor mavsumi uchun g‘amlash ishlariga jalb etilgan tayyorlov korxonalarining omborxona va sovutish sig‘imlari bilan ta’minlanganligi parametrlari boshqa mintaqalar hududlarida ishlatilmayotgan sig‘imlarni jalb etish hisobiga 2022-2023-yillar qish-bahor mavsumida qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash uchun saqlash quvvatlari taqchilligini mintaqalarda ta’minlash parametrlari 2022-2023-yillar qish-bahor mavsumiga g‘amlab qo‘yilgan qishloq xo‘jaligi mahsulotlarining asosiy turlarini ichki iste’mol bozorida sotishning tarmoq jadvallari 2022-2023-yillar qish-bahor mavsumi uchun qishloq xo‘jaligi mahsulotlarining asosiy turlarini g‘amlash muddatlari"
6234361,6234654,"2. Iqtisodiy taraqqiyot va kambag‘allikni qisqartirish vazirligi Qishloq xo‘jaligi vazirligi, Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar hamda Toshkent shahar hokimliklari bilan birgalikda ikki hafta muddatda asosiy turdagi qishloq xo‘jaligi va oziq-ovqat mahsulotlarini zaxiraga jamg‘arishning 3. Qishloq xo‘jaligi vazirligi huzuridagi “Agrosanoatni raqamlashtirish markazi” davlat muassasasi uch oy muddatda Elektron agrosanoat bozori portali orqali quyidagilarni tashkil etsin:"
6234361,6234657,"a) Davlat bojxona qo‘mitasi bilan birgalikda tadbirkorlik subyektlari tomonidan asosiy turdagi oziq-ovqat mahsulotlari importi bo‘yicha tuzilgan shartnomalar doirasida kelgusi uch oyda yetkazib berilishi kutilayotgan mahsulotlar turlari, miqdori hamda yetib kelish muddatlarini o‘z ichiga oluvchi ma’lumotlar bazasini shakllantirish; b) Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimligi bilan birgalikda: qish-bahor mavsumi uchun zaxiraga jamg‘ariladigan asosiy turdagi oziq-ovqat va qishloq xo‘jaligi mahsulotlarini hududlar va tadbirkorlar kesimida prognoz ko‘rsatkichlari, zaxiralarni shakllantirish hajmi, yetkazib berish bo‘yicha doimiy monitoringni tashkil etish; asosiy turdagi oziq-ovqat mahsulotlarini ishlab chiqaruvchi korxonalar omborlaridagi mahsulotlar zaxirasi to‘g‘risidagi ma’lumotlarni shakllantirish va doimiy monitoring olib borish. Belgilab qo‘yilsinki, mazkur ma’lumotlar Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimligi tomonidan har 10 kunda elektron platformaga kiritib boriladi. v) elektron platformada asosiy turdagi qishloq xo‘jaligi va oziq-ovqat mahsulotlari narxlari, ularning dinamikasi bo‘yicha ma’lumotlarni to‘plash va tahlil qilish imkoniyatlari yaratilsin."
6234361,6234663,"Ma’lumotlarning o‘z vaqtida va to‘liq kiritilishi uchun Davlat bojxona qo‘mitasi raisi va Qoraqalpog‘iston Respublikasi Vazirlar Kengashi Raisi, viloyatlar va Toshkent shahar hokimlarining Iqtisodiy taraqqiyot va kambag‘allikni qisqartirish masalalari bo‘yicha birinchi o‘rinbosarlari shaxsan mas’ul ekanligi belgilab qo‘yilsin."
6234361,6234664,"Qishloq xo‘jaligi vazirligi elektron platformaga tegishli axborotlarni o‘z vaqtida kiritmagan yoki sifatsiz axborot kiritgan vazirlik va idoralar, shuningdek mahalliy hokimliklar rahbarlariga nisbatan intizomiy choralar ko‘rish yuzasidan Vazirlar Mahkamasiga takliflar kiritib borsin. 4. Asosiy turdagi qishloq xo‘jaligi va oziq-ovqat mahsulotlarini zaxiraga jamg‘arish bo‘yicha belgilangan hajmlarni moliyalashtirish manbalari etib quyidagilar belgilansin: Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar va Toshkent shahar hokimliklari huzurida yuridik shaxs bo‘lmagan holda tashkil etilgan oziq-ovqat xavfsizligi jamg‘armalari mablag‘lari; Xalq ta’limi vazirligi, Sog‘liqni saqlash vazirligi hamda Maktabgacha ta’lim vazirligi tashkilotlari uchun — Davlat budjeti mablag‘lari va ushbu vazirliklarning budjetdan tashqari mablag‘lari; tijorat banklarining belgilangan tartibda tayyorlov tashkilotlariga aylanma mablag‘lar uchun ajratgan kreditlari; Vazirlar Mahkamasining “Aholini asosiy turdagi oziq-ovqat mahsulotlari bilan kafolatli ta’minlash va ichki bozorda narxlar barqarorligini saqlashga doir qo‘shimcha chora-tadbirlar to‘g‘risida”gi 2021-yil 7-oktabrdagi 627-son qonunchilik bilan taqiqlanmagan boshqa mablag‘lar. 5. Belgilansinki, 2022-2023-yillarning qish-bahor mavsumi zaxirasi uchun asosiy turdagi qishloq xo‘jaligi va oziq-ovqat mahsulotlarini xarid qilish maqsadlariga: tijorat banklari belgilangan tartibda tayyorlov tashkilotlariga aylanma mablag‘lar uchun kreditlar ajratadi; Tadbirkorlik faoliyatini qo‘llab-quvvatlash davlat jamg‘armasi kreditlar bo‘yicha foiz to‘lovlarining Markaziy bankning asosiy stavkasidan oshgan qismini belgilangan tartibda kompensatsiya qilib beradi;"
6234361,6234676,"Moliya vazirligi kredit ajratish uchun resurslar yetarli bo‘lmagan taqdirda, talab etiladigan mablag‘larni tijorat banklarining so‘rovnomalariga asosan vaqtincha bo‘sh turgan manbalar hisobidan Markaziy bankning asosiy stavkasida olti oydan ko‘p bo‘lmagan muddatga depozitga joylashtirilishini ta’minlaydi."
6234361,6234677,6. Moliya vazirligi budjetdan mablag‘ bilan ta’minlanuvchi ijtimoiy soha tashkilotlariga 2022-2023-yillarning qish-bahor mavsumiga qishloq xo‘jaligi va oziq-ovqat mahsulotlarini jamg‘arish uchun zarur bo‘lgan mablag‘larning budjet va budjet muassasalarining budjetdan tashqari jamg‘armalari hisobidan ajratilishini ta’minlasin.
6234361,6234678,"Bunda, ijtimoiy soha tashkilotlari tomonidan 4 ta asosiy turdagi qishloq xo‘jaligi mahsulotlarini (kartoshka, piyoz, sabzi, guruch) xarid qilishda dehqon bozorlarida shakllanadigan o‘rtacha narxlardan kelib chiqqan holda, tegishli ijtimoiy soha muassasasining xarid komissiyasi tomonidan baholanadigan eng yaxshi takliflarni tanlab olish yo‘li bilan tuzilgan shartnomalarning tegishli g‘aznachilik bo‘linmalarida ro‘yxatdan o‘tkazilishiga ruxsat etiladi va ushbu shartnomalar tuzilgan sanadan boshlab 3 kundan kechiktirmasdan davlat xaridlarining maxsus axborot portaliga joylashtiriladi. 7. Qishloq xo‘jaligi vazirligi, Qoraqalpog‘iston Respublikasi Vazirlar Kengashi, viloyatlar hokimliklari: “O‘zyog‘moysanoat” uyushmasi bilan birgalikda 2022-yilda 38 ming gektar takroriy maydonga ekilgan moyli ekinlar hisobidan kutilayotgan 64 ming tonna hosilni to‘liq qayta ishlashni tashkil qilish; 2022-yil 1-noyabrga qadar 2022-yil paxta hosili hisobidan texnik chigit ishlab chiqarish va birja savdolarida oyma-oy qo‘yish grafigini paxta to‘qimachilik klasterlari kesimida ishlab chiqish; g‘alladan bo‘shagan 828 ming gektar maydonga ekilgan sabzavot, kartoshka, poliz, dukkakli don va ozuqabop ekinlardan jami 11 mln tonna yalpi hosilni o‘z muddatida to‘liq yig‘ib-terib olish;"
