law_act_id,paragraph_id,text
2033432,2033438,"Qayd etib o‘tilsinki, ortiqcha byurokratik g‘ovlarni bartaraf etish, zamon talablariga mos kelmaydigan litsenziya va ruxsat berish tartib-taomillarini, statistik, moliyaviy va soliq hisobotlari shakllarini qisqartirish, ularni taqdim etish mexanizmini takomillashtirish hisobiga respublikada qulay ishbilarmonlik muhitini vujudga keltirish, biznes subyektlarini tashkil qilishni soddalashtirish va shunday subyektlarning yanada erkin faoliyat yuritishlarini ta’minlash borasida izchil hamda aniq maqsadga yo‘naltirilgan chora-tadbirlar amalga oshirilmoqda."
2033432,2033447,"Hozirgi vaqtda kichik biznes va xususiy tadbirkorlik subyektlari har chorakda faqat bitta soddalashtirilgan statistik hisobotni taqdim etadilar, moliya hisoboti esa yiliga bir marta taqdim etiladi. Tadbirkorlik subyektlarining 78 foizdan ko‘prog‘i soliq hisobotini elektron ko‘rinishda taqdim etmoqdalar. So‘nggi yilning o‘zidagina 65 turdagi ruxsat berish tartib-taomillari bekor qilindi."
2033432,2033448,"Shu bilan birga statistik, soliq va moliyaviy hisobotlarning mavjud tizimi katta bo‘lib, tubdan soddalashtirishni va isloh qilishni talab etadi. Ko‘p miqdordagi litsenziya talablari va ruxsat berish tartib-taomillari iqtisodiyotni yanada liberallashtirish borasida o‘tkazilayotgan siyosatga hamda bozor iqtisodiyoti tamoyillariga mos kelmaydi, ko‘pincha davlat yo‘li bilan tartibga solishning boshqa vositalarini takrorlaydi."
2033432,2033449,"Bozor iqtisodiyoti talablariga, xalqaro me’yorlar va standartlarga muvofiq, byurokratik g‘ovlarni bartaraf etish, litsenziya va ruxsat berish tartib-taomillarini qisqartirish hamda soddalashtirish, hisobot tizimini va hisobotlarni taqdim etish tartibini tubdan takomillashtirish hisobiga ishbilarmonlik muhitini tubdan yaxshilash, tadbirkorlik subyektlari faoliyati uchun maksimal darajada qulay shart-sharoitlarni vujudga keltirish maqsadida:"
2033432,2033442,"1. O‘zbekiston Respublikasi Prezidentining 2012-yil 17-apreldagi R-3829-son farmoyishi bilan tashkil qilingan hisobotlar, litsenziyalanadigan faoliyat turlari va ruxsat berish tartib-taomillarini tubdan qisqartirish yuzasidan takliflar tayyorlash bo‘yicha Ishchi guruhining quyidagi taklifiga rozilik berilsin: 1, 2 va 2a, 3 va 3a, 4 va 4a ilovalarga 2012-yilning 1-avgustidan boshlab 5-ilovaga 2. Belgilansinki, 2012-yilning 1-avgustidan boshlab: 7-ilovaga tadbirkorlik subyektlari tomonidan ilgari ko‘rsatilgan kamchiliklarni bartaraf etgan holda arizalar takroran taqdim etilgan taqdirda yangi asoslar bo‘yicha litsenziya va ruxsatnomalar berishdan bosh tortish taqiqlanadi. 3. Shunday tartib o‘rnatilsinki, unga muvofiq 2013-yil 1-yanvardan boshlab: barcha soliq turlari va boshqa majburiy to‘lovlar bo‘yicha oyma-oy soliq hisobotini taqdim etish bekor qilinadi, qo‘shimcha foyda solig‘i bundan mustasno; mikrofirmalar yillik statistik hisobot taqdim etadilar, bunda statistika organlari har chorakda tegishli faoliyat yo‘nalishlari va sohalari bo‘yicha tanlanma o‘rganishlar o‘tkazadi."
2033432,2033454,4. Tadbirkorlik faoliyati sohasida litsenziyalash va ruxsat berish tartib-taomillari to‘g‘risidagi qonun hujjatlari me’yorlariga og‘ishmay rioya etilishi uchun shaxsan javobgar bo‘lishlari to‘g‘risida litsenziyalar hamda ruxsatnoma xarakteridagi hujjatlar berish bo‘yicha vakolatli organlarning rahbarlari qattiq ogohlantirilsin.
2033432,2033455,"O‘zbekiston Respublikasi Adliya vazirligi, Bosh prokuraturasi hisobotlarni taqdim etish, litsenziyalash va ruxsat berish tartib-taomillarini amalga oshirish masalalarini tartibga soluvchi qonun hujjatlariga davlat va xo‘jalik boshqaruvi organlarining so‘zsiz rioya etishlari ustidan muntazam nazoratni o‘rnatsinlar hamda byurokratik g‘ovlarni bartaraf etish va o‘rnatilgan qonunchilik buzilishining oldini olish bo‘yicha ta’sirchan choralarni ko‘rsinlar. 5. O‘zbekiston Respublikasi Vazirlar Mahkamasi:"
2033432,2033457,ikki oy muddatda tadbirkorlik subyektlari tomonidan tadbirkorlikfaoliyatini amalga oshirish uchun litsenziyalar va ruxsatnoma xarakteridagi hujjatlarni olishga to‘lanadigan yig‘imlarning miqdorlarini tanqidiy qayta ko‘rib chiqsin hamda ularning kamida ikki barobar arzonlashtirilishi bo‘yicha qarorlar qabul qilsin;
2033432,2033458,"2014-yilning oxiriga qadar barcha tadbirkorlik statistik, soliq va moliyaviy hisobotlarni topshirishning elektron tizimiga to‘la hajmda bosqichma-bosqich o‘tkazilishini, shuningdek, 2012 — 2016-yillar mobaynida ariza beruvchilarga arizalarning o‘tish jarayonini interaktiv kuzatish imkoniyatini yaratgan holda litsenziya va ruxsatnomalarni olish uchun internet tarmog‘i orqali arizalarni berishning elektron shakllari joriy etilishini ta’minlasin."
2033432,2033459,"6. O‘zbekiston Respublikasi Adliya vazirligi, O‘zbekiston aloqa va axborotlashtirish agentligi manfaatdor vazirliklar va idoralar bilan birgalikda uch oy muddatda internet tarmog‘ida yagona veb-sayt yaratib, unga litsenziyalanadigan faoliyat turlari va ruxsat berish tartib-taomillari ro‘yxatini, litsenziya va ruxsatnomalar olish uchun talab qilinadigan hujjatlar to‘g‘risidagi axborotni, shuningdek tegishli faoliyat turlarini amalga oshirish uchun litsenziya va ruxsatnomalar olgan tadbirkorlik subyektlari to‘g‘risidagi doimo yangilanib turadigan ma’lumotlarni joylashtirsinlar."
2033432,2033460,"7. O‘zbekiston Respublikasi Davlat soliq qo‘mitasi, Davlat statistika qo‘mitasi, O‘zbekiston aloqa va axborotlashtirish agentligi, Savdo-sanoat palatasi boshqa manfaatdor vazirliklar va idoralar bilan birgalikda bir oy muddatda Toshkent shahri va respublika mintaqalarida ma’lumotlarni elektron tarzda yig‘ish va ishlov berish imkoniyatlaridan foydalangan holda statistik, soliq va moliyaviy hisobotlarni yanada qisqartirish borasida ko‘riladigan chora-tadbirlar tushuntirib beriladigan seminarlarni o‘tkazsinlar. 8. O‘zbekiston Respublikasi Adliya vazirligi manfaatdor vazirliklar va idoralar bilan birgalikda bir oy muddatda qonun hujjatlariga ushbu Farmondan kelib chiqadigan o‘zgartish va qo‘shimchalar to‘g‘risida Vazirlar Mahkamasiga takliflar kiritsin."
2033432,2033462,"Vazirliklar, idoralar, xo‘jalik birlashmalari O‘zbekiston Respublikasi Adliya vazirligi bilan birgalikda bir oy muddatda saqlab qolinayotgan hisobot turlarining tarkibi va mazmunini ilg‘or xorijiy tajriba va xalqaro amaliyotni hisobga olgan holda tanqidiy qayta ko‘rib chiqsinlar, shuningdek o‘zlarining idoraviy me’yoriy-huquqiy hujjatlarini mazkur Farmonga muvofiqlashtirsinlar. 9. O‘zbekiston Respublikasi Vazirlar Mahkamasi va uning komplekslari bir oy muddatda me’yoriy-huquqiy hujjatlar ro‘yxatiga ushbu Farmondan kelib chiqadigan tegishli o‘zgartishlarni belgilangan tartibda kiritsinlar. 10. Mazkur Farmonning ijrosini nazorat qilish O‘zbekiston Respublikasining Bosh vaziri Sh.M. Mirziyoyev zimmasiga yuklansin."
