law_act_id,paragraph_id,text
6378537,6378645,"Inson huquqlari sohasidagi ta’lim har bir fuqaroning inson huquqlariga nisbatan hurmatini rag‘batlantirish va unga har tomonlama rioya etilishini ta’minlashda muhim ahamiyat kasb etib, zo‘ravonlik va nizolarning oldini olishda ham muhimdir. 2020 — 2024-yillarda inson huquqlari sohasida ta’lim berish orqali yoshlarning huquq va imkoniyatlarini kengaytirishga qaratilgan Inson huquqlari sohasidagi Jahon ta’lim dasturining to‘rtinchi bosqichi amalga oshirilmoqda."
6378537,6378661,"Shundan kelib chiqib, mamlakatimizda inson huquqlari sohasidagi ta’limni yanada takomillashtirish, Inson huquqlari bo‘yicha O‘zbekiston Respublikasining Milliy strategiyasi ijrosini ta’minlash, shuningdek, Inson huquqlari sohasidagi Jahon ta’lim dasturining to‘rtinchi bosqichida belgilangan vazifalarni samarali va o‘z vaqtida amalga oshirish maqsadida:"
6378537,6378662,"1. O‘zbekiston Respublikasi Prezidentining Birlashgan Millatlar Tashkiloti Bosh assambleyasining 76-sessiyasi hamda Inson huquqlari bo‘yicha kengashining 46-sessiyasidagi tashabbus va takliflarini amalga oshirish doirasida 2022-yil 5-6-dekabr kunlari Samarqand shahrida “Inson huquqlari bo‘yicha ta’lim” Global forumi o‘tkazilganligi ma’lumot uchun qabul qilinsin. 2. Inson huquqlari sohasidagi ta’lim bo‘yicha dolzarb masalalarni har tomonlama o‘rganish, ilg‘or xorijiy tajribani tahlil qilish hamda keng jamoatchilik muhokamasi, xalqaro va milliy maslahatlashuvlar natijasida ishlab chiqilgan: O‘zbekiston Respublikasida Inson huquqlari sohasidagi Milliy ta’lim dasturi (keyingi o‘rinlarda — Milliy ta’lim dasturi) O‘zbekiston Respublikasida Inson huquqlari sohasidagi Milliy ta’lim dasturini amalga oshirish bo‘yicha “yo‘l xaritasi” (keyingi o‘rinlarda — “Yo‘l xaritasi”) Vazirlik va idoralarning birinchi rahbarlari “Yo‘l xaritasi”da belgilangan vazifalarning to‘liq, sifatli va o‘z vaqtida amalga oshirilishi uchun shaxsan javobgar ekanligi ko‘rsatib o‘tilsin."
6378537,6378674,"3. O‘zbekiston Respublikasida Inson huquqlari sohasidagi Jahon ta’lim dasturining to‘rtinchi bosqichini amalga oshirish bo‘yicha Milliy komissiya (keyingi o‘rinlarda — Milliy komissiya) (A. Saidov) Milliy ta’lim dasturi va “Yo‘l xaritasi”ning amalga oshirilishi yuzasidan: muntazam monitoring olib borib, chora-tadbirlar sifatli va o‘z vaqtida ijro etilishi bo‘yicha taklif va tavsiyalarni tegishli vazirlik va idoralarga kiritib borsin; doimiy ravishda aniq ko‘rsatkichlar va erishilgan natijalar aks ettirilgan batafsil axborotning rasmiy veb-sahifalarda va ommaviy axborot vositalarida joylashtirib borilishini ta’minlasin; har olti oyda Oliy Majlis palatalari va O‘zbekiston Respublikasi Prezidentiga umumlashtirilgan ma’lumot kiritib borsin; axborot-tahliliy sharhlar tayyorlanishi, xorijiy tillarga tarjima qilinishi va e’lon qilinishini ta’minlasin."
6378537,6378681,"Belgilansinki, axborot-tahliliy sharhlar va ularning tarjimalarini chop etish va e’lon qilish bilan bog‘liq xarajatlar Inson huquqlari bo‘yicha O‘zbekiston Respublikasi Milliy markaziga (keyingi o‘rinlarda — Markaz) Davlat budjeti doirasida ajratiladigan mablag‘lar hisobidan qoplanadi."
6378537,6378684,"4. “Yo‘l xaritasi”da belgilangan mas’ul ijrochilar o‘zlariga yuklatilgan vazifalar ijrosi to‘g‘risidagi ma’lumotlarni har oyning 5-sanasiga qadar O‘zbekiston Respublikasida Inson huquqlari sohasidagi Jahon ta’lim dasturining to‘rtinchi bosqichini amalga oshirish bo‘yicha Milliy komissiya ishchi organi — Markazga taqdim etib borsin. 5. Oliy Majlis palatalariga Milliy komissiyaning Milliy ta’lim dasturi va “Yo‘l xaritasi”ning ijro holati yuzasidan axborotini eshitish va tanqidiy muhokama qilib borish tavsiya etilsin. 6. 2023/2024 o‘quv yilidan boshlab professional va oliy ta’lim tizimida “Inson huquqlari”, “Ayollar huquqlari”, “Bola huquqlari” bo‘yicha tegishlicha o‘quv va maxsus kurslar joriy etilsin."
6378537,6378690,"Oliy ta’lim, fan va innovatsiyalar vazirligi Markaz bilan birgalikda 2023-yil 1-iyunga qadar “Inson huquqlari”, “Ayollar huquqlari”, “Bola huquqlari” bo‘yicha o‘quv va maxsus kurslar joriy etiladigan professional va oliy ta’lim tashkilotlarining aniq ro‘yxatini shakllantirsin hamda tegishli o‘quv dasturlarini takomillashtirish choralarini ko‘rsin. 7. Shunday tartib o‘rnatilsinki, unga muvofiq 2023-yil 1-iyundan boshlab Markaz tomonidan har yili: “Inson huquqlari va erkinliklari sohasidagi ta’lim va innovatsiyalar” milliy tanlovi o‘tkazib boriladi; nogironligi bo‘lgan shaxslar huquqlari, ayollar huquqlari, bola huquqlari va migrantlar huquqlari yo‘nalishlarida faoliyati mazkur shaxslar bilan bevosita bog‘liq bo‘lgan tashkilotlarda o‘quv kurslari va seminar-treninglar tashkillashtiriladi. Markaz: a) uch oy muddatda: Milliy tanlovni o‘tkazish bo‘yicha Nizom va dasturni ishlab chiqsin hamda tegishli vazirlik va idoralar bilan kelishib, tasdiqlasin; nogironligi bo‘lgan shaxslar huquqlari, ayollar huquqlari, bola huquqlari va migrantlar huquqlari yo‘nalishlarida tegishli tashkilotlarda o‘quv kurslari va seminar-treninglarni o‘tkazish bo‘yicha reja-grafikni tasdiqlasin; b) 2023-yil 1-aprelga qadar: “O‘zbekistonda inson huquqlari va erkinliklari”, “Inson huquqlari”, “Bola huquqlari”, “Ayollar huquqlari”, “Nogironligi bo‘lgan shaxslar huquqlari” turkum qo‘llanma va risolalarni tayyorlash va chop etish choralarini ko‘rsin; Raqamli texnologiyalar vazirligi bilan birgalikda Inson huquqlari sohasida ta’lim olish bo‘yicha elektron platformani yaratib, ishga tushirsin. Belgilansinki, mazkur bandda nazarda tutilgan topshiriqlarni amalga oshirish bilan bog‘liq xarajatlar Markazga Davlat budjeti doirasida ajratiladigan mablag‘lar hisobidan qoplanadi."
6378537,6378708,"8. 2023-yil 1-martdan boshlab tergovga qadar tekshiruv, surishtiruv, dastlabki tergovni amalga oshiruvchi organlar va jazoni ijro etish muassasalari xodimlari uchun qiynoqqa solishga qarshi kurashish bo‘yicha qisqa muddatli o‘quv kurslari doimiy ravishda tashkil etilsin. Markaz va Bosh prokuratura: mazkur o‘quv kurslarini tashkil etish uchun mas’ul etib belgilansin; ikki hafta muddatda qiynoqqa solishga qarshi kurashish bo‘yicha o‘quv kurslarini o‘tkazish grafigini tasdiqlasin. 9. Davlat xizmatini rivojlantirish agentligi (O. Xasanov) Davlat boshqaruvi akademiyasi (A. Bekmurodov) bilan birgalikda:"
6378537,6378713,"2023-yil 1-maydan boshlab rahbar kadrlarni qayta tayyorlash va ularning malakasini oshirish tizimida inson huquqlari va gender tenglik bo‘yicha o‘quv kurslari (soatlari)ni joriy qilsin. Bunda, mazkur o‘quv kurslarini Inson huquqlari sohasida ta’lim olish bo‘yicha elektron platformasi orqali tashkil etishga ruxsat etilsin; 2023-yil 1-aprelga qadar Markaz bilan birgalikda sohalarning o‘ziga xosliklarini inobatga olgan holda inson huquqlari va gender tenglik masalalari bo‘yicha o‘quv kurslari moduli va dasturini ishlab chiqsin. 10. Milliy komissiyaning: Qoraqalpog‘iston Respublikasi va viloyatlar axborot-kutubxona markazlarida Inson huquqlari sohasidagi adabiyotlar yo‘nalishini tashkil etish; Qoraqalpog‘iston Respublikasi va viloyatlar axborot-kutubxona markazlari fondini Markaz tomonidan inson huquqlari bo‘yicha tizimlashgan ilmiy-huquqiy manbalar bilan doimiy ta’minlab borish to‘g‘risidagi takliflari ma’qullansin. 11. Markaz Qoraqalpog‘iston Respublikasi va viloyatlar axborot-kutubxona markazlarini: xalqaro shartnomalarning davlat tilidagi to‘plamlari; inson huquqlari bo‘yicha o‘quv, ilmiy-uslubiy va xalqaro nashrlar; inson huquqlari sohasida mamlakatimizda amalga oshirilayotgan islohotlar bo‘yicha yuritilayotgan xronologiya materiallari bilan tizimli ravishda ta’minlab borsin. 12. Markazning joriy yilning fevral oyida mamlakatimizda “Inson huquqlari” haftaligini o‘tkazish to‘g‘risidagi taklifiga rozilik berilsin. Markaz: a) bir hafta muddatda “Inson huquqlari” haftaligini o‘tkazish dasturini tasdiqlasin; b) Maktabgacha va maktab ta’limi vazirligi hamda Oliy ta’lim, fan va innovatsiyalar vazirligi bilan hamkorlikda davlat ta’lim muassasalarida: “Huquqiy savodxonlik oyligi” doirasida o‘tkaziladigan tadbirlarda “Yangi O‘zbekiston va inson huquqlari” mavzusiga alohida e’tibor qaratilishi; 2023-yildan boshlab O‘zbekiston Respublikasi"
6378537,6378732,"v) Yoshlar ishlari agentligi bilan birgalikda ikki hafta muddatda mahallalarda yoshlar ishtirokida “Inson huquqlari — oliy qadriyat” mavzusida turli darajadagi ma’rifiy anjumanlar, davra suhbatlari, uchrashuvlarning o‘tkazilishi, shu jumladan ularning videokonferensaloqa orqali Markaz xodimlari ishtirokida tashkil etish; g) Axborot va ommaviy kommunikatsiyalar agentligi (A. Xodjayev) hamda O‘zbekiston Milliy teleradiokompaniyasi (A. Xadjayev) bilan birgalikda “Inson huquqlari” haftaligini ommaviy axborot vositalarida keng yoritib borish choralarini ko‘rsin."
