law_act_id,paragraph_id,text
3750090,3757146,O‘zbekiston Respublikasi
3750090,3757151,"1. O‘zbekiston Respublikasi Moliya vazirligi G‘aznachiligi (keyingi o‘rinlarda Moliya vazirligi G‘aznachiligi deb ataladi) O‘zbekiston Respublikasi Moliya vazirligining Yagona g‘azna hisobvarag‘idagi vaqtincha bo‘sh mablag‘larni tijorat banklari depozitlariga joylashtirish bo‘yicha yagona organ etib belgilansin. Pul-kredit siyosatini samarali amalga oshirish maqsadida Moliya vazirligi G‘aznachiligi O‘zbekiston Respublikasi Moliya vazirligining Yagona g‘azna hisobvarag‘idagi vaqtincha bo‘sh mablag‘larni ushbu Nizomning 2. O‘zbekiston Respublikasi Moliya vazirligining Yagona g‘azna hisobvarag‘idagi vaqtincha bo‘sh mablag‘larni joylashtirish tartibi to‘g‘risidagi nizom 3. Belgilab qo‘yilsinki: ilgari joylashtirilgan vaqtincha bo‘sh mablag‘lar depozit muddati tugaguniga qadar tijorat banklarining depozit xisobvaraqlarida saqlanadi va depozit shartnomasida belgilangan muddatlarda qaytariladi; davlat maqsadli jamg‘armalari va budjetdan tashqari boshqa jamg‘armalar, shuningdek, budjet tashkilotlari o‘zining vaqtincha bo‘sh mablag‘larini tijorat banklari depozitlariga Moliya vazirligi G‘aznachiligiga buyurtmanomalar taqdim etish yo‘li bilan joylashtiradilar."
3750090,3757189,"4. O‘zbekiston Respublikasi Moliya vazirligi G‘aznachiligi tomonidan vaqtincha bo‘sh mablag‘larni tijorat banklarining depozitlariga joylashtirish jarayonida inson omilini istisno etishni nazarda tutuvchi, vaqtincha bo‘sh mablag‘larni joylashtirish bo‘yicha takliflarni elektron saralash uchun mo‘ljallangan va Markaziy bank hamda barcha tijorat banklarining ulanishini ta’minlovchi dasturiy mahsul ishlab chiqilayotganligi ma’lumot uchun qabul qilinsin. 5. Belgilab qo‘yilsinki, ushbu qarorning 6. Vazirlar Mahkamasining “O‘zbekiston Respublikasi Budjet kodeksini amalga oshirishga doir normativ-huquqiy hujjatlarni tasdiqlash to‘g‘risida” 2015-yil 22-maydagi 135-son 7. Mazkur qarorning bajarilishini nazorat qilish O‘zbekiston Respublikasi Bosh vazirining o‘rinbosari — O‘zbekiston Respublikasi Moliya vaziri J.A. Qo‘chqorov zimmasiga yuklansin."
3750090,4885874,"1. Ushbu Nizom O‘zbekiston Respublikasi Moliya vazirligi G‘aznachiligi (keyingi o‘rinlarda — Moliya vazirligining G‘aznachiligi) tomonidan O‘zbekiston Respublikasi Moliya vazirligining Yagona g‘azna hisobvarag‘idagi vaqtincha bo‘sh mablag‘larni (keyingi o‘rinlarda — vaqtincha bo‘sh mablag‘lar) hamda davlat maqsadli jamg‘armalari va budjetdan tashqari boshqa jamg‘armalar, shuningdek, budjet tashkilotlarining vaqtincha bo‘sh mablag‘larini (keyingi o‘rinlarda — budjetdan tashqari vaqtincha bo‘sh mablag‘lar) tijorat banklarining bosh ofislari (keyingi o‘rinlarda — tijorat banklari) depozitlariga joylashtirish tartibini va ularni joylashtirishdan olingan daromadlardan foydalanish yo‘nalishlarini belgilaydi. Vaqtincha bo‘sh mablag‘lar hamda budjetdan tashqari vaqtincha bo‘sh mablag‘lar tijorat banklari depozitlariga ushbu Nizomga 2. Ushbu Nizomning amal qilishi quyidagilarga nisbatan tatbiq etilmaydi: O‘zbekiston Respublikasi Prezidenti va Vazirlar Mahkamasi qarorlariga muvofiq ajratiladigan budjet ssudalariga; texnik ko‘maklashish mablag‘lariga; O‘zbekiston Respublikasi respublika budjetining kassa uzilishini qoplash uchun O‘zbekiston Respublikasining respublika budjetiga Yagona g‘azna hisobvarag‘idagi vaqtincha bo‘sh mablag‘lar jalb qilish holatlariga."
3750090,4885910,3. Pul-kredit va soliq-budjet siyosati sohasidagi harakatlar muvofiqlashtirilishini ta’minlash maqsadida Moliya vazirligi G‘aznachiligi kelgusi chorak uchun oylar bo‘yicha tijorat banklarining depozitlariga joylashtirilishi rejalashtirilayotgan vaqtincha bo‘sh mablag‘lar hajmi to‘g‘risidagi ma’lumotni O‘zbekiston Respublikasi Markaziy bankiga (keyingi o‘rinlarda — Markaziy bank) kelishish uchun taqdim etadi.
3750090,4885914,"Moliya vazirligi G‘aznachiligi tomonidan taqdim etiladigan ma’lumotdan kelib chiqib, Markaziy bank joylashtiriladigan vaqtincha bo‘sh pul mablag‘larning eng ko‘p miqdorini aniqlaydi hamda bu haqda Moliya vazirligi G‘aznachiligini xabardor qiladi. Zarurat bo‘lganda, ushbu ko‘rsatkichlar oylik va choraklik asosda aniqlashtiriladi. Moliya vazirligi G‘aznachiligi Markaziy bank bilan birgalikda bitta tijorat banki tomonidan depozitga jalb etilishi mumkin bo‘lgan vaqtincha bo‘sh pul mablag‘larning eng yuqori chegarasini belgilashga haqli. Tijorat banki tomonidan depozitga jalb etilishi mumkin bo‘lgan vaqtincha bo‘sh mablag‘larning eng yuqori chegarasini belgilash tartibi O‘zbekiston Respublikasi Moliya vazirligi tomonidan Markaziy bank bilan kelishilgan holda belgilanadi."
3750090,3757316,"4. Iqtisodiyotda inflyatsiya xatarlari vujudga kelgan taqdirda Markaziy bank bu haqda Moliya vazirligi G‘aznachiligini xabardor qiladi. Markaziy bankning xabarnomasi Moliya vazirligi G‘aznachiligi tomonidan vaqtincha bo‘sh mablag‘larni tijorat banklari depozitlariga joylashtirilishini to‘xtatib turish uchun asos hisoblanadi. 5. Tijorat banklarining depozitlariga vaqtincha bo‘sh mablag‘larni joylashtirishda tijorat banklariga qo‘yiladigan asosiy talablar quyidagilar hisoblanadi: har yillik tashqi audit ijobiy xulosasining mavjudligi; tijorat bankida Moliya vazirligi G‘aznachiligi tomonidan ilgari joylashtirilgan depozitlar bo‘yicha muddati o‘tkazib yuborilgan qarzdorlikning yo‘qligi. 6. Moliya vazirligi G‘aznachiligi zaruriyat bo‘lganda tijorat banklaridan ularning moliyaviy holati to‘g‘risidagi axborotni so‘rashi mumkin. 7. Ushbu Nizomning Vaqtincha bo‘sh mablag‘larni tijorat banklari depozitlariga joylashtirish hajmi va muddatlari, foiz stavkasining eng kam miqdori, lotlar soni va joylashtirish vaqti maxsus komissiya tomonidan belgilanadi. Maxsus komissiya tarkibi hamda uning vakolatlari Moliya vazirligi tomonidan belgilanadi. 7 Murojaatnomaning shakli Moliya vazirligi G‘aznachiligi tomonidan belgilanadi. 8. Budjetdan tashqari vaqtincha bo‘sh mablag‘lar tijorat banklari depozitlariga Moliya vazirligi G‘aznachiligiga buyurtmanomalar taqdim etish yo‘li bilan joylashtiriladi."
3750090,4885949,"Bunda tanlovlarda ishtirok etish uchun budjetdan tashqari vaqtincha bo‘sh mablag‘larning eng ko‘p miqdori, joylashtirish muddatlari va eng kam foiz stavkasi davlat maqsadli jamg‘armalari va budjetdan tashqari boshqa jamg‘armalar, shuningdek, budjet tashkilotlari tomonidan belgilanadi. 9. Buyurtmanomada depozitga joylashtirish uchun vaqtincha bo‘sh mablag‘lar hajmi va joylashtirish muddati majburiy tartibda ko‘rsatiladi. 10. Vaqtincha bo‘sh mablag‘lar tijorat banklari depozitlariga 24 oygacha bo‘lgan muddatga joylashtiriladi. Budjetdan tashqari vaqtincha bo‘sh mablag‘lar tijorat banklari depozitlariga 12 oygacha muddatga joylashtiriladi."
3750090,3757331,"11. Moliya vazirligi G‘aznachiligi tanlov boshlanishidan kechi bilan bir kun avval tanlov ishtirokchilariga qo‘yiladigan talablar, mablag‘ hajmi, minimal foiz stavkasi, depozit muddati, tanlovning tugash sanasi, vaqti va tanlov bo‘yicha boshqa talablarni ko‘rsatgan holda e’lon joylashtiradi."
3750090,3757332,"12. Tanlov axborot tizimi tomonidan har bir e’lon bo‘yicha o‘tkaziladi hamda depozit summasi va tanlov shartlarida ko‘rsatilgan muddat bo‘yicha eng yuqori daromad foizini taklif etgan tijorat banki tanlov g‘olibi hisoblanadi. Bunda tanlov ishtirokchilari tomonidan bir xil foiz stavkalari va shartlar taklif etilgan hollarda birinchi bo‘lib tegishli taklif bergan tijorat banki ishtirokchilar orasida g‘olib bo‘ladi. 13. Alohida hollarda O‘zbekiston Respublikasi Prezidenti yoki O‘zbekiston Respublikasi Hukumatining tegishli qarorlariga asosan vaqtincha bo‘sh mablag‘lar tanlov o‘tkazilmasdan joylashtirilishi mumkin. 14. Ushbu Nizomning 15. Tijorat banklarining depozitlariga mablag‘lar: vaqtincha bo‘sh mablag‘lar bo‘yicha Moliya vazirligi G‘aznachiligi tomonidan; budjetdan tashqari vaqtincha bo‘sh mablag‘lar bo‘yicha davlat maqsadli jamg‘armalari va budjetdan tashqari boshqa jamg‘armalar hamda budjet tashkilotlari tomonidan ushbu Nizomning 16. Shartnoma axborot tizimi orqali avtomatik tarzda shakllantiriladi. Shartnoma tanlov g‘olibi bilan: vaqtincha bo‘sh mablag‘lar bo‘yicha Moliya vazirligi G‘aznachiligi tomonidan; budjetdan tashqari vaqtincha bo‘sh mablag‘lar bo‘yicha davlat maqsadli jamg‘armalari va budjetdan tashqari boshqa jamg‘armalar hamda budjet tashkilotlari tomonidan imzolanadi va Moliya vazirligi G‘aznachiligida ro‘yxatdan o‘tkazilgandan so‘ng kuchga kiradi. Bunda shartnoma vakolatli shaxsning elektron raqamli imzosidan foydalangan holda elektron shartnoma shaklida tuziladi. 17. Elektron raqamli imzodan foydalangan holda elektron shartnoma tuzishda elektron raqamli imzoning haqiqiyligini tekshirish axborot tizimi tomonidan amalga oshiriladi. 18. Vaqtincha bo‘sh mablag‘larni tijorat banklarining depozitlariga joylashtirishdan olingan daromadlar quyidagi tartibda taqsimlanadi: 70 foizi — O‘zbekiston Respublikasi Prezidenti Administratsiyasi faoliyatiga ko‘maklashish jamg‘armasiga; 20 foizi — O‘zbekiston Respublikasi moliya tizimini ijtimoiy rivojlantirish va xodimlarni moddiy rag‘batlantirish jamg‘armasiga 10 foizi — O‘zbekiston Respublikasining respublika budjeti daromadiga. Bunda vaqtincha bo‘sh mablag‘larni joylashtirishdan O‘zbekiston Respublikasi moliya tizimini ijtimoiy rivojlantirish va xodimlarni moddiy rag‘batlantirish jamg‘armasiga olingan daromadlar faqat O‘zbekiston Respublikasi moliya vazirligi tomonidan belgilangan tartibda foydalaniladi. 19. Budjetdan tashqari vaqtincha bo‘sh mablag‘larni tijorat banklari depozitlariga joylashtirishdan olingan daromadlar ikki ish kuni mobaynida to‘liq hajmda ularning tegishli g‘azna hisobvaraqlariga o‘tkaziladi. 20. Vaqtincha bo‘sh mablag‘larni tijorat banklari depozitlariga joylashtirishdan olingan daromadlardan foydalanish qonunchilikka muvofiq amalga oshiriladi. 21. Tijorat banklarining depozitlariga joylashtirilgan mablag‘larni qaytarish va ular bo‘yicha foizlarni to‘lash shartnomada belgilangan tartibda va muddatlarda amalga oshiriladi. Zarurat bo‘lganda Moliya vazirligi G‘aznachiligi tijorat banklarining depozitlariga joylashtirilgan mablag‘lar muddatidan avval qaytarilishini talab qilishi mumkin. Muddatidan avval qaytarish shartlari shartnomada belgilanadi. 22. Tijorat banklari depozitlariga joylashtirilgan vaqtincha bo‘sh mablag‘lar, shu jumladan, foizlar o‘z vaqtida qaytarilmagan taqdirda Moliya vazirligi G‘aznachiligi shartnomaga muvofiq: shartnomada belgilangan tartibda qarzdorlikni undiradi; har bir kechiktirilgan kun uchun muddati o‘tkazib yuborilgan qarz summasining 0,033 foizi miqdorida penya hisoblaydi. 23. Penya hisobiga kelib tushgan mablag‘lar O‘zbekiston Respublikasi Moliya vazirligining maxsus jamg‘armasiga o‘tkaziladi."
